DepMap_ID,Match_ID
ACH-000533,NCIH1693_LUNG
ACH-000886,NCIH1693_LUNG
ACH-000781,NCIH1693_LUNG
ACH-000298,NCIH1693_LUNG
ACH-000521,NCIH1693_LUNG
ACH-000153,NCIH1693_LUNG
ACH-000727,NCIH1693_LUNG
ACH-000590,NCIH1693_LUNG
ACH-000010,NCIH1693_LUNG
ACH-000394,NCIH1693_LUNG
ACH-000451,NCIH1693_LUNG
ACH-000841,NCIH1693_LUNG
ACH-000290,NCIH1693_LUNG
ACH-000904,NCIH1693_LUNG
ACH-000639,NCIH1693_LUNG
ACH-000929,NCIH1693_LUNG
ACH-000311,NCIH1693_LUNG
ACH-000785,NCIH1693_LUNG
ACH-001363,NCIH1693_LUNG
ACH-001138,NCIH1693_LUNG
ACH-000481,NCIH1693_LUNG
ACH-000525,NCIH1693_LUNG
ACH-000924,NCIH1693_LUNG
ACH-000399,NCIH1693_LUNG
ACH-000610,NCIH1693_LUNG
ACH-000447,NCIH1693_LUNG
ACH-000367,NCIH1693_LUNG
ACH-000912,NCIH1693_LUNG
ACH-000718,NCIH1693_LUNG
ACH-000900,NCIH1693_LUNG
ACH-000951,NCIH1693_LUNG
ACH-000875,NCIH1693_LUNG
ACH-000121,NCIH1693_LUNG
ACH-000186,NCIH1693_LUNG
ACH-000092,NCIH1693_LUNG
ACH-000648,NCIH1693_LUNG
ACH-000700,NCIH1693_LUNG
ACH-000251,NCIH1693_LUNG
ACH-001075,NCIH1693_LUNG
ACH-000337,NCIH1693_LUNG
ACH-000837,NCIH1693_LUNG
ACH-000109,NCIH1693_LUNG
ACH-001364,NCIH1693_LUNG
ACH-000860,NCIH1693_LUNG
ACH-000638,NCIH1693_LUNG
ACH-000800,NCIH1693_LUNG
ACH-000463,NCIH1693_LUNG
ACH-000360,NCIH1693_LUNG
ACH-000871,NCIH1693_LUNG
ACH-000395,NCIH1693_LUNG
ACH-000343,NCIH1693_LUNG
ACH-000816,NCIH1693_LUNG
ACH-000767,NCIH1693_LUNG
ACH-000628,NCIH1693_LUNG
ACH-001599,NCIH1693_LUNG
ACH-000378,NCIH1693_LUNG
ACH-000945,NCIH1693_LUNG
ACH-000177,NCIH1693_LUNG
ACH-000853,NCIH1693_LUNG
ACH-000089,NCIH1693_LUNG
ACH-000358,NCIH1693_LUNG
ACH-000491,NCIH1693_LUNG
ACH-000775,NCIH1693_LUNG
ACH-000403,NCIH1693_LUNG
ACH-000789,NCIH1693_LUNG
ACH-000355,NCIH1693_LUNG
ACH-001140,NCIH1693_LUNG
ACH-000416,NCIH1693_LUNG
ACH-000292,NCIH1693_LUNG
ACH-001365,NCIH1693_LUNG
ACH-000710,NCIH1693_LUNG
ACH-000297,NCIH1693_LUNG
ACH-000050,NCIH1693_LUNG
ACH-000474,NCIH1693_LUNG
ACH-002169,NCIH1693_LUNG
ACH-002170,NCIH1693_LUNG
ACH-002171,NCIH1693_LUNG
ACH-002172,NCIH1693_LUNG
ACH-002173,NCIH1693_LUNG
ACH-002174,NCIH1693_LUNG
ACH-002175,NCIH1693_LUNG
ACH-002176,NCIH1693_LUNG
ACH-002177,NCIH1693_LUNG
ACH-002286,NCIH1693_LUNG
ACH-002287,NCIH1693_LUNG
ACH-002341,NCIH1693_LUNG
ACH-000647,TE1_OESOPHAGUS
ACH-000520,59M_OVARY
ACH-000738,GB1_CENTRAL_NERVOUS_SYSTEM
ACH-001514,HCC1599_BREAST
ACH-000374,HCC1599_BREAST
ACH-000578,HCC1599_BREAST
ACH-000111,HCC1599_BREAST
ACH-000868,HCC1599_BREAST
ACH-000901,HCC1599_BREAST
ACH-000699,HCC1599_BREAST
ACH-000277,HCC1599_BREAST
ACH-000352,HCC1599_BREAST
ACH-000891,HCC1599_BREAST
ACH-000878,HCC1599_BREAST
ACH-000349,HCC1599_BREAST
ACH-000930,HCC1599_BREAST
ACH-001078,HCC1599_BREAST
ACH-000196,HCC1599_BREAST
ACH-000624,HCC1599_BREAST
ACH-000712,HCC1599_BREAST
ACH-001079,HCC1599_BREAST
ACH-000223,HCC1599_BREAST
ACH-000859,HCC1599_BREAST
ACH-002373,HCC1599_BREAST
ACH-002374,HCC1599_BREAST
ACH-002375,HCC1599_BREAST
ACH-002378,HCC1599_BREAST
ACH-002382,HCC1599_BREAST
ACH-002384,HCC1599_BREAST
ACH-000248,AU565_BREAST
ACH-000330,EFM192A_BREAST
ACH-000117,EFM192A_BREAST
ACH-000309,SKLU1_LUNG
ACH-000044,MDAMB175VII_BREAST
ACH-000621,MDAMB175VII_BREAST
ACH-000759,MDAMB175VII_BREAST
ACH-000768,MDAMB175VII_BREAST
ACH-001358,MDAMB175VII_BREAST
ACH-000934,MDAMB175VII_BREAST
ACH-000876,MDAMB175VII_BREAST
ACH-000884,MDAMB175VII_BREAST
ACH-000573,MDAMB175VII_BREAST
ACH-000910,MDAMB175VII_BREAST
ACH-000849,MDAMB175VII_BREAST
ACH-000783,CAMA1_BREAST
ACH-000839,SCABER_URINARY_TRACT
ACH-000207,DETROIT562_UPPER_AERODIGESTIVE_TRACT
ACH-000906,ES2_OVARY
ACH-000331,ES2_OVARY
ACH-000846,FADU_UPPER_AERODIGESTIVE_TRACT
ACH-001514,HCC1500_BREAST
ACH-000374,HCC1500_BREAST
ACH-000578,HCC1500_BREAST
ACH-000111,HCC1500_BREAST
ACH-000868,HCC1500_BREAST
ACH-000901,HCC1500_BREAST
ACH-000699,HCC1500_BREAST
ACH-000277,HCC1500_BREAST
ACH-000352,HCC1500_BREAST
ACH-000891,HCC1500_BREAST
ACH-000878,HCC1500_BREAST
ACH-000349,HCC1500_BREAST
ACH-000930,HCC1500_BREAST
ACH-001078,HCC1500_BREAST
ACH-000196,HCC1500_BREAST
ACH-000624,HCC1500_BREAST
ACH-000712,HCC1500_BREAST
ACH-001079,HCC1500_BREAST
ACH-000223,HCC1500_BREAST
ACH-000859,HCC1500_BREAST
ACH-002373,HCC1500_BREAST
ACH-002374,HCC1500_BREAST
ACH-002375,HCC1500_BREAST
ACH-002378,HCC1500_BREAST
ACH-002382,HCC1500_BREAST
ACH-002384,HCC1500_BREAST
ACH-000643,HDQP1_BREAST
ACH-000778,HSC3_UPPER_AERODIGESTIVE_TRACT
ACH-002141,HSC3_UPPER_AERODIGESTIVE_TRACT
ACH-000848,JHH7_LIVER
ACH-000486,KU1919_URINARY_TRACT
ACH-000823,KYSE180_OESOPHAGUS
ACH-000855,KYSE180_OESOPHAGUS
ACH-000693,KYSE180_OESOPHAGUS
ACH-000873,KYSE180_OESOPHAGUS
ACH-000777,KYSE180_OESOPHAGUS
ACH-000809,KYSE180_OESOPHAGUS
ACH-000865,KYSE180_OESOPHAGUS
ACH-000824,KYSE180_OESOPHAGUS
ACH-000637,KYSE180_OESOPHAGUS
ACH-000784,KYSE180_OESOPHAGUS
ACH-002263,KYSE180_OESOPHAGUS
ACH-002264,KYSE180_OESOPHAGUS
ACH-000823,KYSE30_OESOPHAGUS
ACH-000855,KYSE30_OESOPHAGUS
ACH-000693,KYSE30_OESOPHAGUS
ACH-000873,KYSE30_OESOPHAGUS
ACH-000777,KYSE30_OESOPHAGUS
ACH-000809,KYSE30_OESOPHAGUS
ACH-000865,KYSE30_OESOPHAGUS
ACH-000824,KYSE30_OESOPHAGUS
ACH-000637,KYSE30_OESOPHAGUS
ACH-000784,KYSE30_OESOPHAGUS
ACH-002263,KYSE30_OESOPHAGUS
ACH-002264,KYSE30_OESOPHAGUS
ACH-000823,KYSE410_OESOPHAGUS
ACH-000855,KYSE410_OESOPHAGUS
ACH-000693,KYSE410_OESOPHAGUS
ACH-000873,KYSE410_OESOPHAGUS
ACH-000777,KYSE410_OESOPHAGUS
ACH-000809,KYSE410_OESOPHAGUS
ACH-000865,KYSE410_OESOPHAGUS
ACH-000824,KYSE410_OESOPHAGUS
ACH-000637,KYSE410_OESOPHAGUS
ACH-000784,KYSE410_OESOPHAGUS
ACH-002263,KYSE410_OESOPHAGUS
ACH-002264,KYSE410_OESOPHAGUS
ACH-000188,SCC25_UPPER_AERODIGESTIVE_TRACT
ACH-002391,SCC25_UPPER_AERODIGESTIVE_TRACT
ACH-000238,SCC4_UPPER_AERODIGESTIVE_TRACT
ACH-000465,SKMEL5_SKIN
ACH-001190,SKMEL5_SKIN
ACH-000822,SKMEL5_SKIN
ACH-000615,SKMEL5_SKIN
ACH-000423,SKMEL5_SKIN
ACH-000810,SKMEL5_SKIN
ACH-000640,SKMEL5_SKIN
ACH-000730,SKMEL5_SKIN
ACH-000665,SKMEL5_SKIN
ACH-000141,SNU387_LIVER
ACH-000933,SNU387_LIVER
ACH-000907,SNU387_LIVER
ACH-000478,SNU387_LIVER
ACH-000221,SNU387_LIVER
ACH-000955,SNU475_LIVER
ACH-000517,SNU475_LIVER
ACH-000493,SNU475_LIVER
ACH-000420,SNU475_LIVER
ACH-000500,SNU475_LIVER
ACH-000289,SNU475_LIVER
ACH-000422,SNU475_LIVER
ACH-000377,SNU475_LIVER
ACH-000543,SNU475_LIVER
ACH-000488,TE11_OESOPHAGUS
ACH-000545,VMCUB1_URINARY_TRACT
ACH-000212,CAL120_BREAST
ACH-000826,CAL120_BREAST
ACH-000902,CAL120_BREAST
ACH-000823,KYSE70_OESOPHAGUS
ACH-000855,KYSE70_OESOPHAGUS
ACH-000693,KYSE70_OESOPHAGUS
ACH-000873,KYSE70_OESOPHAGUS
ACH-000777,KYSE70_OESOPHAGUS
ACH-000809,KYSE70_OESOPHAGUS
ACH-000865,KYSE70_OESOPHAGUS
ACH-000824,KYSE70_OESOPHAGUS
ACH-000637,KYSE70_OESOPHAGUS
ACH-000784,KYSE70_OESOPHAGUS
ACH-002263,KYSE70_OESOPHAGUS
ACH-002264,KYSE70_OESOPHAGUS
ACH-001514,HCC1569_BREAST
ACH-000374,HCC1569_BREAST
ACH-000578,HCC1569_BREAST
ACH-000111,HCC1569_BREAST
ACH-000868,HCC1569_BREAST
ACH-000901,HCC1569_BREAST
ACH-000699,HCC1569_BREAST
ACH-000277,HCC1569_BREAST
ACH-000352,HCC1569_BREAST
ACH-000891,HCC1569_BREAST
ACH-000878,HCC1569_BREAST
ACH-000349,HCC1569_BREAST
ACH-000930,HCC1569_BREAST
ACH-001078,HCC1569_BREAST
ACH-000196,HCC1569_BREAST
ACH-000624,HCC1569_BREAST
ACH-000712,HCC1569_BREAST
ACH-001079,HCC1569_BREAST
ACH-000223,HCC1569_BREAST
ACH-000859,HCC1569_BREAST
ACH-002373,HCC1569_BREAST
ACH-002374,HCC1569_BREAST
ACH-002375,HCC1569_BREAST
ACH-002378,HCC1569_BREAST
ACH-002382,HCC1569_BREAST
ACH-002384,HCC1569_BREAST
ACH-000351,MKN1_STOMACH
ACH-000866,NCIH2196_LUNG
ACH-000514,NCIH2196_LUNG
ACH-000780,NCIH2196_LUNG
ACH-000980,NCIH2196_LUNG
ACH-000523,NCIH2196_LUNG
ACH-000510,NCIH2196_LUNG
ACH-000921,NCIH2196_LUNG
ACH-000129,NCIH2196_LUNG
ACH-000666,NCIH2196_LUNG
ACH-000845,NCIH2196_LUNG
ACH-000737,NCIH2196_LUNG
ACH-000327,NCIH2196_LUNG
ACH-001591,NCIH2196_LUNG
ACH-000852,NCIH2196_LUNG
ACH-000830,NCIH2196_LUNG
ACH-000589,NCIH2196_LUNG
ACH-000506,NCIH2196_LUNG
ACH-000892,NCIH2196_LUNG
ACH-000869,NCIH2196_LUNG
ACH-000916,NCIH2196_LUNG
ACH-000015,NCIH2196_LUNG
ACH-000179,NCIH2196_LUNG
ACH-000744,NCIH2196_LUNG
ACH-000766,NCIH2196_LUNG
ACH-000035,NCIH2196_LUNG
ACH-000893,NCIH2196_LUNG
ACH-000448,NCIH2196_LUNG
ACH-000021,NCIH2196_LUNG
ACH-000431,NCIH2196_LUNG
ACH-000747,NCIH2196_LUNG
ACH-000675,NCIH2196_LUNG
ACH-000282,NCIH2196_LUNG
ACH-001362,NCIH2196_LUNG
ACH-000379,NCIH2196_LUNG
ACH-000496,NCIH2196_LUNG
ACH-000888,NCIH2196_LUNG
ACH-000033,NCIH2196_LUNG
ACH-000559,NCIH2196_LUNG
ACH-000733,NCIH2196_LUNG
ACH-000894,NCIH2196_LUNG
ACH-001136,NCIH2196_LUNG
ACH-000586,NCIH2196_LUNG
ACH-000434,NCIH2196_LUNG
ACH-000870,NCIH2196_LUNG
ACH-000414,NCIH2196_LUNG
ACH-000752,NCIH2196_LUNG
ACH-000729,NCIH2196_LUNG
ACH-000587,NCIH2196_LUNG
ACH-001137,NCIH2196_LUNG
ACH-000533,NCIH2196_LUNG
ACH-000886,NCIH2196_LUNG
ACH-000781,NCIH2196_LUNG
ACH-000298,NCIH2196_LUNG
ACH-000521,NCIH2196_LUNG
ACH-000153,NCIH2196_LUNG
ACH-000727,NCIH2196_LUNG
ACH-000590,NCIH2196_LUNG
ACH-000010,NCIH2196_LUNG
ACH-000394,NCIH2196_LUNG
ACH-000451,NCIH2196_LUNG
ACH-000841,NCIH2196_LUNG
ACH-000290,NCIH2196_LUNG
ACH-000904,NCIH2196_LUNG
ACH-000639,NCIH2196_LUNG
ACH-000929,NCIH2196_LUNG
ACH-000311,NCIH2196_LUNG
ACH-000785,NCIH2196_LUNG
ACH-001363,NCIH2196_LUNG
ACH-001138,NCIH2196_LUNG
ACH-000481,NCIH2196_LUNG
ACH-000525,NCIH2196_LUNG
ACH-000924,NCIH2196_LUNG
ACH-000399,NCIH2196_LUNG
ACH-000610,NCIH2196_LUNG
ACH-000447,NCIH2196_LUNG
ACH-000367,NCIH2196_LUNG
ACH-000912,NCIH2196_LUNG
ACH-000718,NCIH2196_LUNG
ACH-000900,NCIH2196_LUNG
ACH-000951,NCIH2196_LUNG
ACH-000875,NCIH2196_LUNG
ACH-000121,NCIH2196_LUNG
ACH-000186,NCIH2196_LUNG
ACH-000092,NCIH2196_LUNG
ACH-000648,NCIH2196_LUNG
ACH-000700,NCIH2196_LUNG
ACH-000251,NCIH2196_LUNG
ACH-001075,NCIH2196_LUNG
ACH-000337,NCIH2196_LUNG
ACH-000837,NCIH2196_LUNG
ACH-000109,NCIH2196_LUNG
ACH-001364,NCIH2196_LUNG
ACH-000860,NCIH2196_LUNG
ACH-000638,NCIH2196_LUNG
ACH-000800,NCIH2196_LUNG
ACH-000463,NCIH2196_LUNG
ACH-000360,NCIH2196_LUNG
ACH-000871,NCIH2196_LUNG
ACH-000395,NCIH2196_LUNG
ACH-000343,NCIH2196_LUNG
ACH-000816,NCIH2196_LUNG
ACH-000767,NCIH2196_LUNG
ACH-000628,NCIH2196_LUNG
ACH-001599,NCIH2196_LUNG
ACH-000378,NCIH2196_LUNG
ACH-000945,NCIH2196_LUNG
ACH-000177,NCIH2196_LUNG
ACH-000853,NCIH2196_LUNG
ACH-000089,NCIH2196_LUNG
ACH-000358,NCIH2196_LUNG
ACH-000491,NCIH2196_LUNG
ACH-000775,NCIH2196_LUNG
ACH-000403,NCIH2196_LUNG
ACH-000789,NCIH2196_LUNG
ACH-000355,NCIH2196_LUNG
ACH-001140,NCIH2196_LUNG
ACH-000416,NCIH2196_LUNG
ACH-000292,NCIH2196_LUNG
ACH-001365,NCIH2196_LUNG
ACH-000710,NCIH2196_LUNG
ACH-000297,NCIH2196_LUNG
ACH-000050,NCIH2196_LUNG
ACH-000474,NCIH2196_LUNG
ACH-002169,NCIH2196_LUNG
ACH-002170,NCIH2196_LUNG
ACH-002171,NCIH2196_LUNG
ACH-002172,NCIH2196_LUNG
ACH-002173,NCIH2196_LUNG
ACH-002174,NCIH2196_LUNG
ACH-002175,NCIH2196_LUNG
ACH-002176,NCIH2196_LUNG
ACH-002177,NCIH2196_LUNG
ACH-002286,NCIH2196_LUNG
ACH-002287,NCIH2196_LUNG
ACH-002341,NCIH2196_LUNG
ACH-000866,NCIH2227_LUNG
ACH-000514,NCIH2227_LUNG
ACH-000780,NCIH2227_LUNG
ACH-000980,NCIH2227_LUNG
ACH-000523,NCIH2227_LUNG
ACH-000510,NCIH2227_LUNG
ACH-000921,NCIH2227_LUNG
ACH-000129,NCIH2227_LUNG
ACH-000666,NCIH2227_LUNG
ACH-000845,NCIH2227_LUNG
ACH-000737,NCIH2227_LUNG
ACH-000327,NCIH2227_LUNG
ACH-001591,NCIH2227_LUNG
ACH-000852,NCIH2227_LUNG
ACH-000830,NCIH2227_LUNG
ACH-000589,NCIH2227_LUNG
ACH-000506,NCIH2227_LUNG
ACH-000892,NCIH2227_LUNG
ACH-000869,NCIH2227_LUNG
ACH-000916,NCIH2227_LUNG
ACH-000015,NCIH2227_LUNG
ACH-000179,NCIH2227_LUNG
ACH-000744,NCIH2227_LUNG
ACH-000766,NCIH2227_LUNG
ACH-000035,NCIH2227_LUNG
ACH-000893,NCIH2227_LUNG
ACH-000448,NCIH2227_LUNG
ACH-000021,NCIH2227_LUNG
ACH-000431,NCIH2227_LUNG
ACH-000747,NCIH2227_LUNG
ACH-000675,NCIH2227_LUNG
ACH-000282,NCIH2227_LUNG
ACH-001362,NCIH2227_LUNG
ACH-000379,NCIH2227_LUNG
ACH-000496,NCIH2227_LUNG
ACH-000888,NCIH2227_LUNG
ACH-000033,NCIH2227_LUNG
ACH-000559,NCIH2227_LUNG
ACH-000733,NCIH2227_LUNG
ACH-000894,NCIH2227_LUNG
ACH-001136,NCIH2227_LUNG
ACH-000586,NCIH2227_LUNG
ACH-000434,NCIH2227_LUNG
ACH-000870,NCIH2227_LUNG
ACH-000414,NCIH2227_LUNG
ACH-000752,NCIH2227_LUNG
ACH-000729,NCIH2227_LUNG
ACH-000587,NCIH2227_LUNG
ACH-001137,NCIH2227_LUNG
ACH-000533,NCIH2227_LUNG
ACH-000886,NCIH2227_LUNG
ACH-000781,NCIH2227_LUNG
ACH-000298,NCIH2227_LUNG
ACH-000521,NCIH2227_LUNG
ACH-000153,NCIH2227_LUNG
ACH-000727,NCIH2227_LUNG
ACH-000590,NCIH2227_LUNG
ACH-000010,NCIH2227_LUNG
ACH-000394,NCIH2227_LUNG
ACH-000451,NCIH2227_LUNG
ACH-000841,NCIH2227_LUNG
ACH-000290,NCIH2227_LUNG
ACH-000904,NCIH2227_LUNG
ACH-000639,NCIH2227_LUNG
ACH-000929,NCIH2227_LUNG
ACH-000311,NCIH2227_LUNG
ACH-000785,NCIH2227_LUNG
ACH-001363,NCIH2227_LUNG
ACH-001138,NCIH2227_LUNG
ACH-000481,NCIH2227_LUNG
ACH-000525,NCIH2227_LUNG
ACH-000924,NCIH2227_LUNG
ACH-000399,NCIH2227_LUNG
ACH-000610,NCIH2227_LUNG
ACH-000447,NCIH2227_LUNG
ACH-000367,NCIH2227_LUNG
ACH-000912,NCIH2227_LUNG
ACH-000718,NCIH2227_LUNG
ACH-000900,NCIH2227_LUNG
ACH-000951,NCIH2227_LUNG
ACH-000875,NCIH2227_LUNG
ACH-000121,NCIH2227_LUNG
ACH-000186,NCIH2227_LUNG
ACH-000092,NCIH2227_LUNG
ACH-000648,NCIH2227_LUNG
ACH-000700,NCIH2227_LUNG
ACH-000251,NCIH2227_LUNG
ACH-001075,NCIH2227_LUNG
ACH-000337,NCIH2227_LUNG
ACH-000837,NCIH2227_LUNG
ACH-000109,NCIH2227_LUNG
ACH-001364,NCIH2227_LUNG
ACH-000860,NCIH2227_LUNG
ACH-000638,NCIH2227_LUNG
ACH-000800,NCIH2227_LUNG
ACH-000463,NCIH2227_LUNG
ACH-000360,NCIH2227_LUNG
ACH-000871,NCIH2227_LUNG
ACH-000395,NCIH2227_LUNG
ACH-000343,NCIH2227_LUNG
ACH-000816,NCIH2227_LUNG
ACH-000767,NCIH2227_LUNG
ACH-000628,NCIH2227_LUNG
ACH-001599,NCIH2227_LUNG
ACH-000378,NCIH2227_LUNG
ACH-000945,NCIH2227_LUNG
ACH-000177,NCIH2227_LUNG
ACH-000853,NCIH2227_LUNG
ACH-000089,NCIH2227_LUNG
ACH-000358,NCIH2227_LUNG
ACH-000491,NCIH2227_LUNG
ACH-000775,NCIH2227_LUNG
ACH-000403,NCIH2227_LUNG
ACH-000789,NCIH2227_LUNG
ACH-000355,NCIH2227_LUNG
ACH-001140,NCIH2227_LUNG
ACH-000416,NCIH2227_LUNG
ACH-000292,NCIH2227_LUNG
ACH-001365,NCIH2227_LUNG
ACH-000710,NCIH2227_LUNG
ACH-000297,NCIH2227_LUNG
ACH-000050,NCIH2227_LUNG
ACH-000474,NCIH2227_LUNG
ACH-002169,NCIH2227_LUNG
ACH-002170,NCIH2227_LUNG
ACH-002171,NCIH2227_LUNG
ACH-002172,NCIH2227_LUNG
ACH-002173,NCIH2227_LUNG
ACH-002174,NCIH2227_LUNG
ACH-002175,NCIH2227_LUNG
ACH-002176,NCIH2227_LUNG
ACH-002177,NCIH2227_LUNG
ACH-002286,NCIH2227_LUNG
ACH-002287,NCIH2227_LUNG
ACH-002341,NCIH2227_LUNG
ACH-000866,NCIH838_LUNG
ACH-000514,NCIH838_LUNG
ACH-000780,NCIH838_LUNG
ACH-000980,NCIH838_LUNG
ACH-000523,NCIH838_LUNG
ACH-000510,NCIH838_LUNG
ACH-000921,NCIH838_LUNG
ACH-000129,NCIH838_LUNG
ACH-000666,NCIH838_LUNG
ACH-000845,NCIH838_LUNG
ACH-000737,NCIH838_LUNG
ACH-000327,NCIH838_LUNG
ACH-001591,NCIH838_LUNG
ACH-000852,NCIH838_LUNG
ACH-000830,NCIH838_LUNG
ACH-000589,NCIH838_LUNG
ACH-000506,NCIH838_LUNG
ACH-000892,NCIH838_LUNG
ACH-000869,NCIH838_LUNG
ACH-000916,NCIH838_LUNG
ACH-000015,NCIH838_LUNG
ACH-000179,NCIH838_LUNG
ACH-000744,NCIH838_LUNG
ACH-000766,NCIH838_LUNG
ACH-000035,NCIH838_LUNG
ACH-000893,NCIH838_LUNG
ACH-000448,NCIH838_LUNG
ACH-000021,NCIH838_LUNG
ACH-000431,NCIH838_LUNG
ACH-000747,NCIH838_LUNG
ACH-000675,NCIH838_LUNG
ACH-000282,NCIH838_LUNG
ACH-001362,NCIH838_LUNG
ACH-000379,NCIH838_LUNG
ACH-000496,NCIH838_LUNG
ACH-000888,NCIH838_LUNG
ACH-000033,NCIH838_LUNG
ACH-000559,NCIH838_LUNG
ACH-000733,NCIH838_LUNG
ACH-000894,NCIH838_LUNG
ACH-001136,NCIH838_LUNG
ACH-000586,NCIH838_LUNG
ACH-000434,NCIH838_LUNG
ACH-000870,NCIH838_LUNG
ACH-000414,NCIH838_LUNG
ACH-000752,NCIH838_LUNG
ACH-000729,NCIH838_LUNG
ACH-000587,NCIH838_LUNG
ACH-001137,NCIH838_LUNG
ACH-000533,NCIH838_LUNG
ACH-000886,NCIH838_LUNG
ACH-000781,NCIH838_LUNG
ACH-000298,NCIH838_LUNG
ACH-000521,NCIH838_LUNG
ACH-000153,NCIH838_LUNG
ACH-000727,NCIH838_LUNG
ACH-000590,NCIH838_LUNG
ACH-000010,NCIH838_LUNG
ACH-000394,NCIH838_LUNG
ACH-000451,NCIH838_LUNG
ACH-000841,NCIH838_LUNG
ACH-000290,NCIH838_LUNG
ACH-000904,NCIH838_LUNG
ACH-000639,NCIH838_LUNG
ACH-000929,NCIH838_LUNG
ACH-000311,NCIH838_LUNG
ACH-000785,NCIH838_LUNG
ACH-001363,NCIH838_LUNG
ACH-001138,NCIH838_LUNG
ACH-000481,NCIH838_LUNG
ACH-000525,NCIH838_LUNG
ACH-000924,NCIH838_LUNG
ACH-000399,NCIH838_LUNG
ACH-000610,NCIH838_LUNG
ACH-000447,NCIH838_LUNG
ACH-000367,NCIH838_LUNG
ACH-000912,NCIH838_LUNG
ACH-000718,NCIH838_LUNG
ACH-000900,NCIH838_LUNG
ACH-000951,NCIH838_LUNG
ACH-000875,NCIH838_LUNG
ACH-000121,NCIH838_LUNG
ACH-000186,NCIH838_LUNG
ACH-000092,NCIH838_LUNG
ACH-000648,NCIH838_LUNG
ACH-000700,NCIH838_LUNG
ACH-000251,NCIH838_LUNG
ACH-001075,NCIH838_LUNG
ACH-000337,NCIH838_LUNG
ACH-000837,NCIH838_LUNG
ACH-000109,NCIH838_LUNG
ACH-001364,NCIH838_LUNG
ACH-000860,NCIH838_LUNG
ACH-000638,NCIH838_LUNG
ACH-000800,NCIH838_LUNG
ACH-000463,NCIH838_LUNG
ACH-000360,NCIH838_LUNG
ACH-000871,NCIH838_LUNG
ACH-000395,NCIH838_LUNG
ACH-000343,NCIH838_LUNG
ACH-000816,NCIH838_LUNG
ACH-000767,NCIH838_LUNG
ACH-000628,NCIH838_LUNG
ACH-001599,NCIH838_LUNG
ACH-000378,NCIH838_LUNG
ACH-000945,NCIH838_LUNG
ACH-000177,NCIH838_LUNG
ACH-000853,NCIH838_LUNG
ACH-000089,NCIH838_LUNG
ACH-000358,NCIH838_LUNG
ACH-000491,NCIH838_LUNG
ACH-000775,NCIH838_LUNG
ACH-000403,NCIH838_LUNG
ACH-000789,NCIH838_LUNG
ACH-000355,NCIH838_LUNG
ACH-001140,NCIH838_LUNG
ACH-000416,NCIH838_LUNG
ACH-000292,NCIH838_LUNG
ACH-001365,NCIH838_LUNG
ACH-000710,NCIH838_LUNG
ACH-000297,NCIH838_LUNG
ACH-000050,NCIH838_LUNG
ACH-000474,NCIH838_LUNG
ACH-002169,NCIH838_LUNG
ACH-002170,NCIH838_LUNG
ACH-002171,NCIH838_LUNG
ACH-002172,NCIH838_LUNG
ACH-002173,NCIH838_LUNG
ACH-002174,NCIH838_LUNG
ACH-002175,NCIH838_LUNG
ACH-002176,NCIH838_LUNG
ACH-002177,NCIH838_LUNG
ACH-002286,NCIH838_LUNG
ACH-002287,NCIH838_LUNG
ACH-002341,NCIH838_LUNG
ACH-000505,RKN_SOFT_TISSUE
ACH-000932,SNU182_LIVER
ACH-000286,SNU182_LIVER
ACH-000999,SNU182_LIVER
ACH-000618,SNU182_LIVER
ACH-000682,SNU182_LIVER
ACH-000549,SNU182_LIVER
ACH-000302,SNU182_LIVER
ACH-000209,SNU182_LIVER
ACH-000368,SNU182_LIVER
ACH-000635,SNU182_LIVER
ACH-000461,SNU182_LIVER
ACH-000412,SNU182_LIVER
ACH-000715,SNU182_LIVER
ACH-000513,SNU182_LIVER
ACH-000581,SNU182_LIVER
ACH-000989,SNU182_LIVER
ACH-000483,SNU182_LIVER
ACH-000678,MKN7_STOMACH
ACH-000758,MKN7_STOMACH
ACH-000866,NCIH1792_LUNG
ACH-000514,NCIH1792_LUNG
ACH-000780,NCIH1792_LUNG
ACH-000980,NCIH1792_LUNG
ACH-000523,NCIH1792_LUNG
ACH-000510,NCIH1792_LUNG
ACH-000921,NCIH1792_LUNG
ACH-000129,NCIH1792_LUNG
ACH-000666,NCIH1792_LUNG
ACH-000845,NCIH1792_LUNG
ACH-000737,NCIH1792_LUNG
ACH-000327,NCIH1792_LUNG
ACH-001591,NCIH1792_LUNG
ACH-000852,NCIH1792_LUNG
ACH-000830,NCIH1792_LUNG
ACH-000589,NCIH1792_LUNG
ACH-000506,NCIH1792_LUNG
ACH-000892,NCIH1792_LUNG
ACH-000869,NCIH1792_LUNG
ACH-000916,NCIH1792_LUNG
ACH-000015,NCIH1792_LUNG
ACH-000179,NCIH1792_LUNG
ACH-000744,NCIH1792_LUNG
ACH-000766,NCIH1792_LUNG
ACH-000035,NCIH1792_LUNG
ACH-000893,NCIH1792_LUNG
ACH-000448,NCIH1792_LUNG
ACH-000021,NCIH1792_LUNG
ACH-000431,NCIH1792_LUNG
ACH-000747,NCIH1792_LUNG
ACH-000675,NCIH1792_LUNG
ACH-000282,NCIH1792_LUNG
ACH-001362,NCIH1792_LUNG
ACH-000379,NCIH1792_LUNG
ACH-000496,NCIH1792_LUNG
ACH-000888,NCIH1792_LUNG
